pair,session,choch_t,entry_t,exit_t,side,entry,stop,target,exit,outcome,stop_move_in_price_pct,leverage,units,notional,risk_dollars,pnl,cost,r,mfe_r,moved_to_breakeven,stop_from,hours_held,arm
SOL/USD,new_york,2026-07-17 15:05:00,2026-07-17 15:30:00,2026-07-17 15:35:00,short,74.31720000000001,74.44975,74.18465000000003,74.44975,stopped out,0.17835709633837202,16.820188608074883,15653.219119178091,1163303.4159237822,2074.8341942467528,-3626.3305369441305,1551.4963426973777,-1.0,2.000754432290049,False,middle_candle,0.08333333333333333,fvg_midpoint_1to1
SOL/USD,asia,2026-07-18 01:20:00,2026-07-18 01:25:00,2026-07-18 01:30:00,long,75.045075,74.9985,75.09164999999999,75.09164999999999,target,0.062062700317096146,48.338212560396805,42212.4375338454,3167835.5406602426,1966.044278138429,-2258.8941070877627,4224.938385226192,1.0,5.5356951154063765,False,middle_candle,0.08333333333333333,fvg_midpoint_1to1
SOL/USD,london,2026-07-18 08:00:00,2026-07-18 08:30:00,2026-07-18 08:35:00,short,74.9653,74.97,74.9606,74.97,stopped out,0.006269567386510431,478.50191489364704,403888.82019700325,30277646.572714407,1898.2774549257958,-42279.5376489799,40381.260194054106,-1.0,9.63829787234049,False,middle_candle,0.08333333333333333,fvg_midpoint_1to1
SOL/USD,new_york,2026-07-19 14:30:00,2026-07-19 14:40:00,2026-07-19 14:45:00,long,76.14,76.1185,76.1615,76.1615,target,0.028237457315475677,106.24186046510056,29297.270951456085,2230694.2102438663,629.891325456399,-2345.1828138396277,2975.0741392960267,1.0,22.13953488371761,False,middle_candle,0.08333333333333333,fvg_midpoint_1to1
SOL/USD,asia,2026-07-20 00:55:00,2026-07-20 01:00:00,2026-07-20 01:05:00,short,76.73330000000001,76.83665,76.62995000000002,76.83665,stopped out,0.13468728700576127,22.27381712627172,5413.989753664771,415433.29996488505,559.5358410412099,-1113.598724986572,554.0628839453622,-1.0,1.8413159167878348,False,middle_candle,0.08333333333333333,fvg_midpoint_1to1
SOL/USD,new_york,2026-07-21 15:00:00,2026-07-21 16:00:00,2026-07-21 16:05:00,short,78.16975,78.31,78.02949999999998,78.02949999999998,target,0.17941722981077576,16.720802139036376,3751.3574281039537,293242.672315529,526.1278792916128,135.0304859610344,391.09739333057837,1.0,1.8663101604276335,False,middle_candle,0.08333333333333333,fvg_midpoint_1to1
SOL/USD,asia,2026-07-22 00:00:00,2026-07-22 01:20:00,2026-07-22 01:25:00,long,78.13775,78.0885,78.187,78.187,target,0.06302971355074939,47.59659898477092,10765.051652191612,841156.9147360352,530.1787938704442,-591.6711542888015,1121.8499481592457,1.0,3.3796954314719847,False,three_candles,0.08333333333333333,fvg_midpoint_1to1
SOL/USD,new_york,2026-07-22 14:00:00,2026-07-22 14:20:00,2026-07-22 14:25:00,long,77.57345000000001,77.485,77.66190000000002,77.485,stopped out,0.11402096980346857,26.310949689087266,5793.427464575794,449416.1557518972,512.42865924178,-1111.81443637756,599.3857771357799,-1.0,2.636517806670134,False,middle_candle,0.08333333333333333,fvg_midpoint_1to1
SOL/USD,asia,2026-07-24 00:30:00,2026-07-24 00:50:00,2026-07-24 00:55:00,short,75.7098,75.7674,75.65220000000001,75.7674,stopped out,0.07607997907799738,39.43218750000434,8317.260870668502,629698.1570661382,479.07422615045294,-1318.9018878921445,839.8276617416915,-1.0,2.8385416666669636,False,middle_candle,0.08333333333333333,fvg_midpoint_1to1
SOL/USD,asia,2026-07-25 00:45:00,2026-07-25 00:55:00,2026-07-25 01:20:00,short,74.016175,74.1579,73.87445000000001,73.87445000000001,target,0.19147841671093363,15.667562180279385,3101.126615019989,229533.53023447713,439.50716951368895,133.37858103841734,306.1285884752716,1.0,1.1725171988006131,False,middle_candle,0.4166666666666667,fvg_midpoint_1to1
SOL/USD,new_york,2026-07-25 14:00:00,2026-07-25 14:50:00,2026-07-25 14:55:00,short,74.025,74.038,74.01200000000001,74.01200000000001,target,0.017561634582899045,170.82692307704113,34116.04053424214,2525439.900547275,443.50852694484144,-2924.667578933491,3368.1761058783322,1.0,13.461538461548637,False,middle_candle,0.08333333333333333,fvg_midpoint_1to1
SOL/USD,new_york,2026-07-26 14:05:00,2026-07-26 14:20:00,2026-07-26 14:25:00,long,74.932,74.8739,74.9901,74.8739,stopped out,0.07753696684993866,38.6912220309837,6123.3820925449345,458837.26695857703,355.76849957683646,-967.7192012037061,611.9507016268697,-1.0,0.7056798623063616,False,middle_candle,0.08333333333333333,fvg_midpoint_1to1
XRP/USD,london,2026-07-01 08:55:00,2026-07-01 10:10:00,2026-07-01 10:25:00,long,1.0415,1.0402,1.0428000000000002,1.0402,stopped out,0.12481997119539881,24.034615384613932,2307692.307692168,2403461.538461393,3000.0,-6103.2978204833835,3103.297820483384,-1.0,1.2307692307690206,False,middle_candle,0.25,fvg_midpoint_1to1
XRP/USD,london,2026-07-04 08:20:00,2026-07-04 08:50:00,2026-07-04 08:55:00,long,1.1418249999999999,1.140905,1.1427449999999997,1.140905,stopped out,0.08057276728043351,37.23342391305116,3061848.984115305,3496095.7162874574,2816.9010653854984,-7330.984624842648,4514.08355945715,-1.0,0.7336956521742856,False,middle_candle,0.08333333333333333,fvg_midpoint_1to1
XRP/USD,london,2026-07-06 07:20:00,2026-07-06 09:20:00,2026-07-06 09:30:00,long,1.1374749999999998,1.136,1.1389499999999997,1.136,stopped out,0.12967317963031216,23.135084745764384,1760658.6621290895,2002705.2117052856,2596.9715266402186,-5182.8214015395415,2585.849874899323,-1.0,0.8847457627120042,False,three_candles,0.16666666666666666,fvg_midpoint_1to1
XRP/USD,london,2026-07-06 08:00:00,2026-07-06 08:30:00,2026-07-06 09:15:00,long,1.141275,1.138725,1.143825,1.138725,stopped out,0.2234343168824387,13.426764705882078,1018420.2065255551,1162297.521202453,2596.9715266402186,-4097.7050755572745,1500.7335489170555,-1.0,1.4607843137254517,False,middle_candle,0.75,fvg_midpoint_1to1
XRP/USD,asia,2026-07-07 01:45:00,2026-07-07 01:55:00,2026-07-07 02:05:00,long,1.140965,1.1391,1.14283,1.1391,stopped out,0.16345812535879767,18.35332439678279,1243193.4221594143,1418440.1829141162,2318.5557323273147,-4150.015174337494,1831.459442010179,-1.0,1.144772117962462,False,middle_candle,0.16666666666666666,fvg_midpoint_1to1
XRP/USD,london,2026-07-07 07:55:00,2026-07-07 08:10:00,2026-07-07 08:15:00,short,1.1287118225000001,1.1291668225,1.1282568225000003,1.1282568225000003,target,0.04031144096569185,74.42055972529563,4822099.510105069,5442760.72632705,2194.05527709719,-4833.520254748421,7027.575531845611,1.0,7.630379120881507,True,middle_candle,0.08333333333333333,fvg_midpoint_1to1
XRP/USD,asia,2026-07-09 00:20:00,2026-07-09 00:25:00,2026-07-09 00:30:00,short,1.0882800000000001,1.09001,1.0865500000000003,1.09001,stopped out,0.15896644245964156,18.87190751445319,1184421.7742514387,1288982.5284823559,2049.049669454737,-3713.3561737481946,1664.3065042934577,-1.0,0.5173410404625435,False,middle_candle,0.08333333333333333,fvg_midpoint_1to1
XRP/USD,asia,2026-07-09 01:50:00,2026-07-09 02:05:00,2026-07-09 02:10:00,short,1.0869650000000002,1.08775,1.0861800000000004,1.08775,stopped out,0.07221943668837667,41.540063694277386,2468342.6550863073,2683002.0740858885,1937.6489842422911,-5401.883529136749,3464.2345448944575,-1.0,2.69426751592432,False,middle_candle,0.08333333333333333,fvg_midpoint_1to1
XRP/USD,london,2026-07-09 07:35:00,2026-07-09 07:40:00,2026-07-09 07:45:00,short,1.0964174999999998,1.097875,1.0949599999999997,1.097875,stopped out,0.13293293841078893,22.567770154372198,1218245.2681770518,1335705.4313215124,1775.5924783681887,-3500.2265894184543,1724.6341110502656,-1.0,1.5694682675812013,False,middle_candle,0.08333333333333333,fvg_midpoint_1to1
XRP/USD,new_york,2026-07-12 13:35:00,2026-07-12 13:45:00,2026-07-12 13:50:00,short,1.0999,1.1005,1.0993000000000002,1.0993000000000002,target,0.05455041367396435,54.99500000000605,2784309.467809698,3062461.983643887,1670.5856806856348,-2283.599334165584,3954.185014851219,1.0,8.166666666667776,False,three_candles,0.08333333333333333,fvg_midpoint_1to1
XRP/USD,london,2026-07-13 08:45:00,2026-07-13 09:00:00,2026-07-13 09:05:00,long,1.07663,1.07537,1.07789,1.07789,target,0.1170318493818711,25.634047619046825,1271490.238619538,1368924.5356049533,1602.0777006606672,-165.4482030276472,1767.5259036883144,1.0,2.1587301587301364,False,middle_candle,0.08333333333333333,fvg_midpoint_1to1
XRP/USD,asia,2026-07-14 00:40:00,2026-07-14 00:45:00,2026-07-14 00:50:00,short,1.0652599999999999,1.066,1.0645199999999997,1.066,stopped out,0.06946660909075578,43.186216216205416,2158262.5061749173,2299110.7173278923,1597.114254569838,-4565.676540239318,2968.56228566948,-1.0,1.7027027027020296,False,middle_candle,0.08333333333333333,fvg_midpoint_1to1
XRP/USD,london,2026-07-14 08:15:00,2026-07-14 09:35:00,2026-07-14 09:40:00,long,1.0668674999999999,1.0665,1.0672349999999997,1.0672349999999997,target,0.0344466393436724,87.0912244898305,3973180.8390836422,4238857.508841068,1460.1439583626586,-4012.9776448010407,5473.1216031637,1.0,3.1224489795932917,False,middle_candle,0.08333333333333333,fvg_midpoint_1to1
XRP/USD,new_york,2026-07-16 14:10:00,2026-07-16 15:05:00,2026-07-16 15:10:00,long,1.106925,1.105865,1.1079849999999998,1.105865,stopped out,0.09576077873386535,31.32806603774061,1263919.46133852,1399064.0497421413,1339.7546290186276,-3146.196024815145,1806.4413957965173,-1.0,0.7783018867926426,False,middle_candle,0.08333333333333333,fvg_midpoint_1to1
XRP/USD,new_york,2026-07-16 14:55:00,2026-07-16 15:00:00,2026-07-16 15:05:00,short,1.1120999999999999,1.113,1.1111999999999997,1.1111999999999997,target,0.08092797410305935,37.069999999994934,1488616.2544649385,1655490.136590458,1339.7546290186276,-797.7786123086842,2137.5332413273118,1.0,6.555555555554432,False,middle_candle,0.08333333333333333,fvg_midpoint_1to1
XRP/USD,asia,2026-07-17 00:50:00,2026-07-17 01:45:00,2026-07-17 01:50:00,long,1.0870725,1.0861,1.0880450000000002,1.0861,stopped out,0.08946045456950136,33.53437017994711,1255974.693989572,1365335.5505319792,1221.4353899049127,-2984.327273295221,1762.891883390308,-1.0,1.3650385604111748,False,middle_candle,0.08333333333333333,fvg_midpoint_1to1
XRP/USD,new_york,2026-07-17 13:35:00,2026-07-17 13:45:00,2026-07-17 13:50:00,short,1.074295,1.07575,1.07284,1.07575,stopped out,0.13543765911597688,22.150412371134262,777941.9736811466,835739.1726157874,1131.905571706056,-2210.994007850307,1079.0884361442509,-1.0,3.721649484536087,False,middle_candle,0.08333333333333333,fvg_midpoint_1to1
XRP/USD,new_york,2026-07-17 14:35:00,2026-07-17 15:05:00,2026-07-17 15:10:00,long,1.0788250000000001,1.0759,1.0817500000000002,1.0759,stopped out,0.2711283108938026,11.064871794871545,364299.40221214446,393015.3025915168,1065.5757514705467,-1573.0286532255889,507.4529017550422,-1.0,0.23076923076914319,False,middle_candle,0.08333333333333333,fvg_midpoint_1to1
XRP/USD,london,2026-07-19 08:10:00,2026-07-19 08:15:00,2026-07-19 08:20:00,long,1.09538,1.094795,1.095965,1.094795,stopped out,0.05340612390221272,56.1733333333278,1740828.8749977415,1906869.1330950262,1018.3848918737792,-3480.4932842839416,2462.108392410162,-1.0,4.307692307692015,False,middle_candle,0.08333333333333333,fvg_midpoint_1to1
XRP/USD,new_york,2026-07-19 14:20:00,2026-07-19 14:30:00,2026-07-19 14:45:00,short,1.0934599999999999,1.09599,1.0909299999999997,1.09599,stopped out,0.2313756333107881,12.965928853754203,361253.001322217,395015.70682579133,913.9700933452607,-1424.0058740026564,510.03578065739566,-1.0,0.3794466403161247,False,three_candles,0.25,fvg_midpoint_1to1
XRP/USD,london,2026-07-20 08:10:00,2026-07-20 08:40:00,2026-07-20 08:45:00,long,1.0855975,1.08375,1.087445,1.087445,target,0.1701827795292456,17.62810554803787,471583.175710517,511949.51659339794,871.249917125181,210.23171749180494,661.0181996333761,1.0,1.2138024357239094,False,middle_candle,0.08333333333333333,fvg_midpoint_1to1
XRP/USD,new_york,2026-07-20 13:50:00,2026-07-20 15:00:00,2026-07-20 15:05:00,short,1.097985,1.0986,1.09737,1.0986,stopped out,0.0560116941488301,53.56024390243622,1426921.7376420968,1566738.6641049576,877.5568686499355,-2900.4961184689582,2022.9392498190225,-1.0,8.99999999999964,False,middle_candle,0.08333333333333333,fvg_midpoint_1to1
XRP/USD,london,2026-07-23 08:40:00,2026-07-23 09:30:00,2026-07-23 09:35:00,long,1.1333,1.13275,1.13385,1.13385,target,0.04853083914233217,61.81636363635797,1437349.063810535,1628947.6940164792,790.5419850958667,-1312.720225523434,2103.2622106193007,1.0,4.3181818181814515,False,middle_candle,0.08333333333333333,fvg_midpoint_1to1
DOT/USD,asia,2026-07-01 00:10:00,2026-07-01 00:20:00,2026-07-01 00:25:00,long,0.82046475,0.819525,0.8214045,0.819525,stopped out,0.11453874160955935,26.192011173183882,3192338.3878690563,2619201.117318388,3000.0,-9331.356760524475,6331.356760524476,-1.0,2.341846235701032,False,middle_candle,0.08333333333333333,fvg_midpoint_1to1
DOT/USD,london,2026-07-01 07:20:00,2026-07-01 08:20:00,2026-07-01 08:25:00,long,0.83051925,0.829519,0.8315195000000001,0.8315195000000001,target,0.12043670270135651,24.909350162458495,2719379.452321088,2258496.983207121,2720.0592971842657,-2739.3726069577947,5459.43190414206,1.0,1.7703074231440827,False,middle_candle,0.08333333333333333,fvg_midpoint_1to1
DOT/USD,new_york,2026-07-01 14:05:00,2026-07-01 14:30:00,2026-07-01 15:00:00,long,0.8370445,0.8333605,0.8407285,0.8407285,target,0.4401199697268211,6.8163232899022415,716036.4058022576,599354.3352765478,2637.878118975532,1189.067602856032,1448.8105161194999,1.0,1.1741313789359278,False,middle_candle,0.5,fvg_midpoint_1to1
DOT/USD,new_york,2026-07-01 14:30:00,2026-07-01 15:00:00,2026-07-01 15:20:00,short,0.8409,0.8442865,0.8375134999999999,0.8442865,stopped out,0.4027232726840374,7.449283921452673,778939.3530121002,655010.101947875,2637.878118975532,-4221.224510269617,1583.3463912940852,-1.0,0.5817215414144358,False,middle_candle,0.3333333333333333,fvg_midpoint_1to1
DOT/USD,london,2026-07-02 07:00:00,2026-07-02 07:15:00,2026-07-02 07:20:00,short,0.8382860000000001,0.839588,0.8369840000000002,0.8369840000000002,target,0.15531692047820364,19.315345622121086,1956154.6941269524,1639817.0939209065,2546.9134117531244,-1416.9925956822226,3963.906007435347,1.0,1.8932411674348792,False,middle_candle,0.08333333333333333,fvg_midpoint_1to1
DOT/USD,london,2026-07-03 07:35:00,2026-07-03 08:30:00,2026-07-03 08:35:00,long,0.854324,0.8538095,0.8548385,0.8548385,target,0.060223053548767606,49.81481049562941,4867645.546905321,4158546.4142143414,2504.4036338826577,-7547.990120647886,10052.393754530543,1.0,4.268221574344198,True,middle_candle,0.08333333333333333,fvg_midpoint_1to1
DOT/USD,new_york,2026-07-03 14:10:00,2026-07-03 14:30:00,2026-07-03 14:35:00,short,0.8723295,0.873701,0.870958,0.870958,target,0.15722270082577397,19.081213999271288,1660928.8591055567,1448877.2411991206,2277.9639302632213,-1224.385948706,3502.349878969221,1.0,3.3609187021509546,False,middle_candle,0.08333333333333333,fvg_midpoint_1to1
DOT/USD,new_york,2026-07-04 13:40:00,2026-07-04 14:05:00,2026-07-04 14:10:00,short,0.87267075,0.874165,0.8711765000000001,0.874165,stopped out,0.17122723547224644,17.52057721264943,1499904.5352532454,1308922.8157078512,2241.2323518020407,-5405.272433886827,3164.0400820847863,-1.0,0.3819641960850561,False,middle_candle,0.08333333333333333,fvg_midpoint_1to1
DOT/USD,new_york,2026-07-04 14:35:00,2026-07-04 14:40:00,2026-07-04 14:45:00,short,0.8744775,0.87498,0.8739750000000001,0.8739750000000001,target,0.05746288497988357,52.20761194030252,4137461.0523096435,3618116.5973711065,2079.074178785436,-6666.946440885345,8746.02061967078,1.0,3.4378109452738825,False,middle_candle,0.08333333333333333,fvg_midpoint_1to1
DOT/USD,london,2026-07-05 07:15:00,2026-07-05 07:20:00,2026-07-05 07:25:00,short,0.86802,0.86885,0.86719,0.86719,target,0.0956199165917833,31.37421686746998,2263934.681396243,1965140.582145567,1879.0657855588759,-2871.2399576239222,4750.305743182798,1.0,2.0301204819277747,False,three_candles,0.08333333333333333,fvg_midpoint_1to1
DOT/USD,new_york,2026-07-05 14:55:00,2026-07-05 15:20:00,2026-07-05 15:35:00,long,0.8762125000000001,0.8749155,0.8775095000000002,0.8775095000000002,target,0.1480234532148427,20.267058596760137,1382365.9112027872,1211246.2909697723,1792.9285868301583,-1134.9994528628115,2927.92803969297,1.0,2.143022359290449,False,middle_candle,0.25,fvg_midpoint_1to1
DOT/USD,asia,2026-07-06 01:35:00,2026-07-06 01:45:00,2026-07-06 01:50:00,long,0.8823814999999999,0.880985,0.8837779999999998,0.880985,stopped out,0.15826487749345514,18.95556390977563,1259490.5859250878,1111351.1924444577,1758.8786032442738,-4445.331674402162,2686.453071157888,-1.0,1.0855710705335972,False,middle_candle,0.08333333333333333,fvg_midpoint_1to1
DOT/USD,london,2026-07-06 07:20:00,2026-07-06 07:30:00,2026-07-06 07:35:00,long,0.86567275,0.86492,0.8664255,0.8664255,target,0.08695549213024999,34.500408502160184,2159440.256409534,1869368.5852267463,1625.518653012209,-2893.2788351719346,4518.797488184144,1.0,2.0574559946862196,False,middle_candle,0.08333333333333333,fvg_midpoint_1to1
DOT/USD,london,2026-07-06 07:40:00,2026-07-06 08:15:00,2026-07-06 08:20:00,long,0.86728625,0.8668495,0.867723,0.867723,target,0.050358229477290316,59.57318259874264,3523114.568877164,3055548.822761842,1538.7202879570511,-5847.4134335773,7386.133721534351,1.0,5.026330852890792,False,middle_candle,0.08333333333333333,fvg_midpoint_1to1
DOT/USD,new_york,2026-07-06 14:15:00,2026-07-06 14:20:00,2026-07-06 14:25:00,short,0.8621975,0.863115,0.8612799999999999,0.863115,stopped out,0.1064141336526742,28.19174386920933,1485883.2533511813,1281124.826331255,1363.297884949732,-4460.1422916796255,3096.8444067298933,-1.0,3.3923705722069863,False,middle_candle,0.08333333333333333,fvg_midpoint_1to1
DOT/USD,new_york,2026-07-08 14:45:00,2026-07-08 14:50:00,2026-07-08 14:55:00,short,0.8233762499999999,0.8242,0.8225524999999998,0.8225524999999998,target,0.10004539237075676,29.986388467370332,1492556.7419716658,1228935.7731168477,1229.4936161993433,-1741.1949513666177,2970.688567565961,1.0,5.482549317146239,False,middle_candle,0.08333333333333333,fvg_midpoint_1to1
DOT/USD,london,2026-07-09 07:45:00,2026-07-09 07:55:00,2026-07-09 08:00:00,long,0.83412,0.83265,0.8355899999999999,0.83265,stopped out,0.17623363544813353,17.02285714285747,800855.624257393,668009.6933055766,1177.2577676583446,-2792.027882042051,1614.770114383706,-1.0,0.7619047619047835,False,middle_candle,0.08333333333333333,fvg_midpoint_1to1
DOT/USD,london,2026-07-10 07:40:00,2026-07-10 07:50:00,2026-07-10 08:00:00,short,0.84671825,0.84746,0.8459765,0.84746,stopped out,0.0876029304907489,34.24542972699764,1474212.2429350924,1248242.4104665762,1093.4969311970833,-4110.855152383362,3017.358221186279,-1.0,3.9706774519717802,False,middle_candle,0.16666666666666666,fvg_midpoint_1to1
DOT/USD,london,2026-07-11 07:00:00,2026-07-11 07:10:00,2026-07-11 07:30:00,short,0.8769065,0.8783515,0.8754615000000001,0.8754615000000001,target,0.164783816746702,18.20567128027784,671398.8073533819,588753.9782604284,970.1712766255821,-453.0151506775942,1423.1864273031763,1.0,1.106574394463742,False,three_candles,0.3333333333333333,fvg_midpoint_1to1
DOT/USD,london,2026-07-11 07:50:00,2026-07-11 08:00:00,2026-07-11 08:05:00,short,0.876315,0.8766425,0.8759874999999999,0.8759874999999999,target,0.03737240604121076,80.27312977098352,2920857.4720767913,2559591.2156429733,956.5808221052546,-5230.681790218322,6187.262612323577,1.0,7.039694656487653,False,three_candles,0.08333333333333333,fvg_midpoint_1to1
DOT/USD,new_york,2026-07-11 13:45:00,2026-07-11 13:55:00,2026-07-11 14:00:00,long,0.87830775,0.877636,0.8789795000000001,0.877636,stopped out,0.07648230361169897,39.224759955335735,1190413.6485278856,1045549.533207818,799.6603683987047,-3327.0520458717247,2527.39167747302,-1.0,2.005582433940821,False,middle_candle,0.08333333333333333,fvg_midpoint_1to1
DOT/USD,asia,2026-07-14 00:55:00,2026-07-14 01:20:00,2026-07-14 01:25:00,long,0.838155,0.83765,0.83866,0.83866,target,0.06025138548358928,49.791386138616055,1385839.221826899,1161548.0729703247,699.8488070225532,-2107.94445323852,2807.793260261073,1.0,4.295049504950638,False,middle_candle,0.08333333333333333,fvg_midpoint_1to1
DOT/USD,asia,2026-07-15 01:15:00,2026-07-15 02:30:00,2026-07-15 02:55:00,long,0.85370525,0.85144,0.8559705,0.85144,stopped out,0.26534333717638453,11.306106390023192,281033.20756004786,239919.52471835254,636.6104734253975,-1216.5644505230293,579.953977097632,-1.0,1.2602361770224133,False,middle_candle,0.4166666666666667,fvg_midpoint_1to1
DOT/USD,asia,2026-07-16 01:10:00,2026-07-16 01:35:00,2026-07-16 01:40:00,short,0.842741,0.84285,0.8426319999999999,0.84285,stopped out,0.012933985649212006,231.94706422012868,5505628.8065097695,4639819.126026849,600.1135399097066,-11815.880819841688,11215.76727993198,-1.0,15.642201834858293,False,middle_candle,0.08333333333333333,fvg_midpoint_1to1
DOT/USD,new_york,2026-07-16 15:25:00,2026-07-16 16:05:00,2026-07-16 16:10:00,long,0.8480877499999999,0.8468445,0.8493309999999998,0.8468445,stopped out,0.14659450039219624,20.46461492057243,197576.60592356513,167562.299170353,245.63711531445617,-650.6830236437163,405.0459083292601,-1.0,1.9000603257593218,False,middle_candle,0.08333333333333333,fvg_midpoint_1to1
DOT/USD,asia,2026-07-17 00:45:00,2026-07-17 02:20:00,2026-07-17 02:30:00,long,0.8594465,0.858187,0.860706,0.858187,stopped out,0.1465478072224355,20.471135371179543,179528.88019464075,154295.4677322033,226.11662460514447,-599.0928142857402,372.9761896805958,-1.0,2.595077411671368,False,middle_candle,0.16666666666666666,fvg_midpoint_1to1
DOT/USD,new_york,2026-07-17 13:55:00,2026-07-17 15:05:00,2026-07-17 15:10:00,long,0.838645,0.837917,0.8393729999999999,0.8393729999999999,target,0.08680669413159929,34.55954670329903,285911.8683744315,239778.5588528751,208.1438401765721,-371.46938218500986,579.613222361582,1.0,4.241071428571743,False,middle_candle,0.08333333333333333,fvg_midpoint_1to1
DOT/USD,london,2026-07-18 07:05:00,2026-07-18 07:25:00,2026-07-18 07:30:00,short,0.84547675,0.8462835,0.84467,0.84467,target,0.0954195369653828,31.440102262164274,244189.3507419025,206456.4186498738,196.99975871102185,-302.0643388603958,499.0640975714177,1.0,2.4899287263713483,False,middle_candle,0.08333333333333333,fvg_midpoint_1to1
DOT/USD,new_york,2026-07-18 14:20:00,2026-07-18 14:35:00,2026-07-18 14:50:00,long,0.832242,0.830969,0.8335150000000001,0.8335150000000001,target,0.15296031683093134,19.61293008640883,147633.8008996059,122867.04972828983,187.93782854521007,-109.06690346993057,297.00473201514063,1.0,1.494893951296048,False,three_candles,0.25,fvg_midpoint_1to1
DOT/USD,london,2026-07-19 08:55:00,2026-07-19 09:00:00,2026-07-19 09:05:00,short,0.83567,0.83646,0.8348800000000001,0.8348800000000001,target,0.09453492407289449,31.73430379747007,233754.20435585102,195341.37595405403,184.66582144111234,-287.53004510734854,472.1958665484609,1.0,1.5329113924052384,False,three_candles,0.08333333333333333,fvg_midpoint_1to1
DOT/USD,asia,2026-07-21 01:15:00,2026-07-21 02:35:00,2026-07-21 02:40:00,short,0.8298782499999999,0.83075,0.8290064999999999,0.8290064999999999,target,0.10504552926890902,28.55904502437429,201938.53752552858,167584.40012924498,176.03992008789166,-229.05941256780497,405.0993326556966,1.0,1.0189274447947951,False,middle_candle,0.08333333333333333,fvg_midpoint_1to1
DOT/USD,asia,2026-07-21 01:55:00,2026-07-21 02:00:00,2026-07-21 02:05:00,short,0.827873,0.828505,0.8272409999999999,0.8272409999999999,target,0.07634021160251356,39.29776898733698,278544.177354225,230599.20373877432,176.03992008789163,-381.3841806844251,557.4241007723167,1.0,2.595727848100845,False,middle_candle,0.08333333333333333,fvg_midpoint_1to1
DOT/USD,london,2026-07-21 08:50:00,2026-07-21 08:55:00,2026-07-21 09:00:00,long,0.8578045,0.856643,0.8589659999999999,0.856643,stopped out,0.13540381287343756,22.155949203617418,135795.61970756322,116486.09366543642,157.7266122903247,-439.3067520356974,281.5801397453727,-1.0,1.54584588893687,False,middle_candle,0.08333333333333333,fvg_midpoint_1to1
DOT/USD,asia,2026-07-22 01:15:00,2026-07-22 01:35:00,2026-07-22 01:40:00,short,0.8513995,0.8514135,0.8513854999999999,0.8514135,stopped out,0.0016443514472429823,1824.4274999909412,10324814.980609745,8790542.312083647,144.54740972925413,-21393.797468567613,21249.25005883836,-1.0,106.96428571374958,False,middle_candle,0.08333333333333333,fvg_midpoint_1to1
BTC/USD,asia,2026-07-01 01:00:00,2026-07-01 01:05:00,2026-07-01 01:10:00,short,58298.7025,58470.86,57610.072499999995,58298.7025,break even,0.2953024554877549,10.159075701029511,17.42590360570977,1015907.5701029511,3000.0,-1220.668823629545,1220.668823629545,-0.0,3.3495636263304975,True,middle_candle,0.08333333333333333,market_on_signal_1to4
BTC/USD,asia,2026-07-02 00:00:00,2026-07-02 00:05:00,2026-07-02 01:10:00,short,59844.5635,60096.405,58837.19749999999,59844.5635,break even,0.4208260287503013,7.128836609534107,11.766845159717866,704181.7123554035,2963.3799352911137,-846.113059631203,846.113059631203,-0.0,1.2816136339721242,True,middle_candle,1.0833333333333333,market_on_signal_1to4
BTC/USD,asia,2026-07-02 01:05:00,2026-07-02 01:10:00,2026-07-02 03:25:00,long,59759.2585,59565.403,60534.680500000024,60534.680500000024,target,0.32439408531149216,9.24801078638446,15.28654041433457,913512.3201909168,2963.3799352911137,10755.884442368975,1097.6352987954797,4.0,5.435628599652675,True,middle_candle,2.25,market_on_signal_1to4
BTC/USD,asia,2026-07-03 00:05:00,2026-07-03 00:10:00,2026-07-03 00:45:00,short,61316.245,61511.061,60536.98100000001,61316.245,break even,0.3177233048109826,9.442178003860105,16.73719343777341,1026261.8534429068,3260.673076773246,-1233.1100645810516,1233.1100645810516,-0.0,0.8009865719448424,True,middle_candle,0.5833333333333334,market_on_signal_1to4
BTC/USD,asia,2026-07-03 01:35:00,2026-07-03 01:40:00,2026-07-03 02:25:00,long,61628.116,61331.733,62813.64800000001,61331.733,stopped out,0.4809217273492534,6.238021344004177,10.876736435071503,670312.7747220132,3223.6797748358154,-4029.0974430010965,805.4176681652812,-1.0,0.09981341709881658,False,middle_candle,0.75,market_on_signal_1to4
BTC/USD,new_york,2026-07-03 15:05:00,2026-07-03 15:10:00,2026-07-03 15:15:00,long,62278.2775,62002.85,63379.98749999999,62002.85,stopped out,0.4422529187644889,6.783448729702057,11.265421395996423,701591.0398543025,3102.8068515457817,-3945.807075671676,843.0002241258945,-1.0,0.04383367673890243,False,middle_candle,0.08333333333333333,market_on_signal_1to4
BTC/USD,asia,2026-07-06 01:50:00,2026-07-06 01:55:00,2026-07-06 02:20:00,short,63520.4255,63746.19,62617.36749999998,63520.4255,break even,0.35542032066520834,8.440710408412126,13.219229060705155,839691.0547179567,2984.432639275632,-1008.9349879250817,1008.9349879250817,-0.0,0.7488754875101896,True,middle_candle,0.4166666666666667,market_on_signal_1to4
